Report Date:;15/05/2024 13:38:14
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;240515-WS-BourgetB-05-2024_2024-05-15_13-38-05-073.wsl
Create Date;15/05/2024 13:37:05

Device Properties
Device;Level TROLL 400
Site;Bourget
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;50
Used Battery;15

Log Configuration
;Log Name;240515-WS-BourgetB-05-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;15/05/2024 10:36:48 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;966.732 (mBar)
;Depth of Probe:;-0.00698517 (m)
;Head Pressure:;-0.684326 (mBar)
;Temperature:;20.1221 (C)



Log Notes:
Date and Time;Note
15/05/2024 10:37:02;Used Battery: 15% Used Memory: 53%   User Name: clt-sonde
15/05/2024 10:37:14;Manual Start Command
15/05/2024 13:31:27;Used Battery: 15% Used Memory: 56%   User Name: clt-sonde
15/05/2024 13:31:29;Manual Stop Command


Log Data:
Record Count;10446

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
15/05/2024 13:21:21;    9847.000;                                  -0.021;
15/05/2024 13:21:22;    9848.000;                                   0.010;
15/05/2024 13:21:23;    9849.000;                                  -0.007;
15/05/2024 13:21:24;    9850.000;                                  -0.031;
15/05/2024 13:21:25;    9851.000;                                  -0.000;
15/05/2024 13:21:26;    9852.000;                                   0.004;
15/05/2024 13:21:27;    9853.000;                                  -0.003;
15/05/2024 13:21:28;    9854.000;                                  -0.003;
15/05/2024 13:21:29;    9855.000;                                  -0.024;
15/05/2024 13:21:30;    9856.000;                                  -0.003;
15/05/2024 13:21:31;    9857.000;                                  -0.003;
15/05/2024 13:21:32;    9858.000;                                  -0.034;
15/05/2024 13:21:33;    9859.000;                                  -0.017;
15/05/2024 13:21:34;    9860.000;                                  -0.021;
15/05/2024 13:21:35;    9861.000;                                   0.011;
15/05/2024 13:21:36;    9862.000;                                   0.017;
15/05/2024 13:21:37;    9863.000;                                  -0.010;
15/05/2024 13:21:38;    9864.000;                                  -0.000;
15/05/2024 13:21:39;    9865.000;                                  -0.028;
15/05/2024 13:21:40;    9866.000;                                  -0.041;
15/05/2024 13:21:41;    9867.000;                                  -0.014;
15/05/2024 13:21:42;    9868.000;                                  -0.024;
15/05/2024 13:21:43;    9869.000;                                  -0.024;
15/05/2024 13:21:44;    9870.000;                                  -0.003;
15/05/2024 13:21:45;    9871.000;                                  -0.003;
15/05/2024 13:21:46;    9872.000;                                   0.004;
15/05/2024 13:21:47;    9873.000;                                  -0.017;
15/05/2024 13:21:48;    9874.000;                                  -0.045;
15/05/2024 13:21:49;    9875.000;                                  -0.007;
15/05/2024 13:21:50;    9876.000;                                  -0.031;
15/05/2024 13:21:51;    9877.000;                                  -0.010;
15/05/2024 13:21:52;    9878.000;                                   0.017;
15/05/2024 13:21:53;    9879.000;                                  -0.017;
15/05/2024 13:21:54;    9880.000;                                   0.014;
15/05/2024 13:21:55;    9881.000;                                  -0.014;
15/05/2024 13:21:56;    9882.000;                                  -0.007;
15/05/2024 13:21:57;    9883.000;                                  -0.007;
15/05/2024 13:21:58;    9884.000;                                  -0.003;
15/05/2024 13:21:59;    9885.000;                                  -0.017;
15/05/2024 13:22:00;    9886.000;                                  -0.038;
15/05/2024 13:22:01;    9887.000;                                  -0.042;
15/05/2024 13:22:02;    9888.000;                                  -0.021;
15/05/2024 13:22:03;    9889.000;                                   0.004;
15/05/2024 13:22:04;    9890.000;                                   0.007;
15/05/2024 13:22:05;    9891.000;                                   0.000;
15/05/2024 13:22:06;    9892.000;                                  -0.017;
15/05/2024 13:22:07;    9893.000;                                  -0.031;
15/05/2024 13:22:08;    9894.000;                                  -0.010;
15/05/2024 13:22:09;    9895.000;                                  -0.003;
15/05/2024 13:22:10;    9896.000;                                  -0.035;
15/05/2024 13:22:11;    9897.000;                                  -0.014;
15/05/2024 13:22:12;    9898.000;                                  -0.017;
15/05/2024 13:22:13;    9899.000;                                  -0.017;
15/05/2024 13:22:14;    9900.000;                                  -0.010;
15/05/2024 13:22:15;    9901.000;                                   0.003;
15/05/2024 13:22:16;    9902.000;                                  -0.003;
15/05/2024 13:22:17;    9903.000;                                  -0.014;
15/05/2024 13:22:18;    9904.000;                                  -0.028;
15/05/2024 13:22:19;    9905.000;                                  -0.007;
15/05/2024 13:22:20;    9906.000;                                  -0.000;
15/05/2024 13:22:21;    9907.000;                                  -0.010;
15/05/2024 13:22:22;    9908.000;                                  -0.010;
15/05/2024 13:22:23;    9909.000;                                  -0.017;
15/05/2024 13:22:24;    9910.000;                                  -0.021;
15/05/2024 13:22:25;    9911.000;                                  -0.021;
15/05/2024 13:22:26;    9912.000;                                   0.024;
15/05/2024 13:22:27;    9913.000;                                  -0.013;
15/05/2024 13:22:28;    9914.000;                                  -0.007;
15/05/2024 13:22:29;    9915.000;                                  -0.035;
15/05/2024 13:22:30;    9916.000;                                   0.017;
15/05/2024 13:22:31;    9917.000;                                   0.011;
15/05/2024 13:22:32;    9918.000;                                  -0.041;
15/05/2024 13:22:33;    9919.000;                                  -0.010;
15/05/2024 13:22:34;    9920.000;                                  -0.007;
15/05/2024 13:22:35;    9921.000;                                   0.004;
15/05/2024 13:22:36;    9922.000;                                  -0.021;
15/05/2024 13:22:37;    9923.000;                                  -0.028;
15/05/2024 13:22:38;    9924.000;                                  -0.024;
15/05/2024 13:22:39;    9925.000;                                   0.000;
15/05/2024 13:22:40;    9926.000;                                   0.007;
15/05/2024 13:22:41;    9927.000;                                  -0.031;
15/05/2024 13:22:42;    9928.000;                                   0.007;
15/05/2024 13:22:43;    9929.000;                                  -0.017;
15/05/2024 13:22:44;    9930.000;                                  -0.000;
15/05/2024 13:22:45;    9931.000;                                  -0.014;
15/05/2024 13:22:46;    9932.000;                                  -0.021;
15/05/2024 13:22:47;    9933.000;                                  -0.014;
15/05/2024 13:22:48;    9934.000;                                  -0.024;
15/05/2024 13:22:49;    9935.000;                                  -0.010;
15/05/2024 13:22:50;    9936.000;                                   0.007;
15/05/2024 13:22:51;    9937.000;                                  -0.024;
15/05/2024 13:22:52;    9938.000;                                   0.007;
15/05/2024 13:22:53;    9939.000;                                  -0.038;
15/05/2024 13:22:54;    9940.000;                                   0.004;
15/05/2024 13:22:55;    9941.000;                                  -0.010;
15/05/2024 13:22:56;    9942.000;                                  -0.017;
15/05/2024 13:22:57;    9943.000;                                  -0.010;
15/05/2024 13:22:58;    9944.000;                                  -0.017;
15/05/2024 13:22:59;    9945.000;                                  -0.021;
15/05/2024 13:23:00;    9946.000;                                  -0.000;
15/05/2024 13:23:01;    9947.000;                                   0.003;
15/05/2024 13:23:02;    9948.000;                                  -0.025;
15/05/2024 13:23:03;    9949.000;                                  -0.007;
15/05/2024 13:23:04;    9950.000;                                  -0.003;
15/05/2024 13:23:05;    9951.000;                                  -0.010;
15/05/2024 13:23:06;    9952.000;                                  -0.003;
15/05/2024 13:23:07;    9953.000;                                  -0.014;
15/05/2024 13:23:08;    9954.000;                                  -0.017;
15/05/2024 13:23:09;    9955.000;                                  -0.004;
15/05/2024 13:23:10;    9956.000;                                  -0.063;
15/05/2024 13:23:11;    9957.000;                                  -0.017;
15/05/2024 13:23:12;    9958.000;                                  -0.032;
15/05/2024 13:23:13;    9959.000;                                  -0.021;
15/05/2024 13:23:14;    9960.000;                                  -0.018;
15/05/2024 13:23:15;    9961.000;                                  -0.004;
15/05/2024 13:23:16;    9962.000;                                   0.020;
15/05/2024 13:23:17;    9963.000;                                  -0.000;
15/05/2024 13:23:18;    9964.000;                                  -0.000;
15/05/2024 13:23:19;    9965.000;                                  -0.015;
15/05/2024 13:23:20;    9966.000;                                  -0.011;
15/05/2024 13:23:21;    9967.000;                                  -0.014;
15/05/2024 13:23:22;    9968.000;                                  -0.042;
