Report Date:;01/07/2024 15:54:41
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;240701-WS-Leman-10-2024_2024-07-01_15-54-28-598.wsl
Create Date;01/07/2024 15:54:25

Device Properties
Device;Level TROLL 400
Site;Leman SHL2
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;46
Used Battery;17

Log Configuration
;Log Name;240701-WS-Leman-10-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;01/07/2024 08:35:08 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;958.846 (mBar)
;Depth of Probe:;-0.0146812 (m)
;Head Pressure:;-1.43829 (mBar)
;Temperature:;23.5633 (C)



Log Notes:
Date and Time;Note
01/07/2024 08:35:21;Used Battery: 17% Used Memory: 50%   User Name: clt-sonde
01/07/2024 08:37:02;Manual Start Command
01/07/2024 15:41:29;Used Battery: 17% Used Memory: 34%   User Name: clt-sonde
01/07/2024 15:41:30;Manual Stop Command


Log Data:
Record Count;25455

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
01/07/2024 10:47:35;    7833.000;                                  -0.021;
01/07/2024 10:47:36;    7834.000;                                  -0.003;
01/07/2024 10:47:37;    7835.000;                                  -0.007;
01/07/2024 10:47:38;    7836.000;                                  -0.010;
01/07/2024 10:47:39;    7837.000;                                  -0.017;
01/07/2024 10:47:40;    7838.000;                                  -0.017;
01/07/2024 10:47:41;    7839.000;                                  -0.007;
01/07/2024 10:47:42;    7840.000;                                  -0.024;
01/07/2024 10:47:43;    7841.000;                                   0.011;
01/07/2024 10:47:44;    7842.000;                                  -0.006;
01/07/2024 10:47:45;    7843.000;                                  -0.021;
01/07/2024 10:47:46;    7844.000;                                  -0.028;
01/07/2024 10:47:47;    7845.000;                                  -0.017;
01/07/2024 10:47:48;    7846.000;                                   0.004;
01/07/2024 10:47:49;    7847.000;                                   0.000;
01/07/2024 10:47:50;    7848.000;                                   0.000;
01/07/2024 10:47:51;    7849.000;                                   0.017;
01/07/2024 10:47:52;    7850.000;                                  -0.001;
01/07/2024 10:47:53;    7851.000;                                  -0.008;
01/07/2024 10:47:54;    7852.000;                                  -0.001;
01/07/2024 10:47:55;    7853.000;                                  -0.004;
01/07/2024 10:47:56;    7854.000;                                  -0.004;
01/07/2024 10:47:57;    7855.000;                                  -0.015;
01/07/2024 10:47:58;    7856.000;                                   0.012;
01/07/2024 10:47:59;    7857.000;                                   0.093;
01/07/2024 10:48:00;    7858.000;                                   0.493;
01/07/2024 10:48:01;    7859.000;                                   0.865;
01/07/2024 10:48:02;    7860.000;                                   1.300;
01/07/2024 10:48:03;    7861.000;                                   1.738;
01/07/2024 10:48:04;    7862.000;                                   2.222;
01/07/2024 10:48:05;    7863.000;                                   2.801;
01/07/2024 10:48:06;    7864.000;                                   3.443;
01/07/2024 10:48:07;    7865.000;                                   4.042;
01/07/2024 10:48:08;    7866.000;                                   4.632;
01/07/2024 10:48:09;    7867.000;                                   5.267;
01/07/2024 10:48:10;    7868.000;                                   5.867;
01/07/2024 10:48:11;    7869.000;                                   6.478;
01/07/2024 10:48:12;    7870.000;                                   7.071;
01/07/2024 10:48:13;    7871.000;                                   7.678;
01/07/2024 10:48:14;    7872.000;                                   8.303;
01/07/2024 10:48:15;    7873.000;                                   8.904;
01/07/2024 10:48:16;    7874.000;                                   9.459;
01/07/2024 10:48:17;    7875.000;                                  10.031;
01/07/2024 10:48:18;    7876.000;                                  10.642;
01/07/2024 10:48:19;    7877.000;                                  11.274;
01/07/2024 10:48:20;    7878.000;                                  11.804;
01/07/2024 10:48:21;    7879.000;                                  12.359;
01/07/2024 10:48:22;    7880.000;                                  12.978;
01/07/2024 10:48:23;    7881.000;                                  13.543;
01/07/2024 10:48:24;    7882.000;                                  14.116;
01/07/2024 10:48:25;    7883.000;                                  14.716;
01/07/2024 10:48:26;    7884.000;                                  15.295;
01/07/2024 10:48:27;    7885.000;                                  15.920;
01/07/2024 10:48:28;    7886.000;                                  16.466;
01/07/2024 10:48:29;    7887.000;                                  17.042;
01/07/2024 10:48:30;    7888.000;                                  17.680;
01/07/2024 10:48:31;    7889.000;                                  18.244;
01/07/2024 10:48:32;    7890.000;                                  18.863;
01/07/2024 10:48:33;    7891.000;                                  19.419;
01/07/2024 10:48:34;    7892.000;                                  19.974;
01/07/2024 10:48:35;    7893.000;                                  20.627;
01/07/2024 10:48:36;    7894.000;                                  21.136;
01/07/2024 10:48:37;    7895.000;                                  21.724;
01/07/2024 10:48:38;    7896.000;                                  22.375;
01/07/2024 10:48:39;    7897.000;                                  22.898;
01/07/2024 10:48:40;    7898.000;                                  23.478;
01/07/2024 10:48:41;    7899.000;                                  24.063;
01/07/2024 10:48:42;    7900.000;                                  24.666;
01/07/2024 10:48:43;    7901.000;                                  25.187;
01/07/2024 10:48:44;    7902.000;                                  25.777;
01/07/2024 10:48:45;    7903.000;                                  26.356;
01/07/2024 10:48:46;    7904.000;                                  26.918;
01/07/2024 10:48:47;    7905.000;                                  27.552;
01/07/2024 10:48:48;    7906.000;                                  28.117;
01/07/2024 10:48:49;    7907.000;                                  28.677;
01/07/2024 10:48:50;    7908.000;                                  29.244;
01/07/2024 10:48:51;    7909.000;                                  29.905;
01/07/2024 10:48:52;    7910.000;                                  30.450;
01/07/2024 10:48:53;    7911.000;                                  31.013;
01/07/2024 10:48:54;    7912.000;                                  31.579;
01/07/2024 10:48:55;    7913.000;                                  32.158;
01/07/2024 10:48:56;    7914.000;                                  32.761;
01/07/2024 10:48:57;    7915.000;                                  33.302;
01/07/2024 10:48:58;    7916.000;                                  33.891;
01/07/2024 10:48:59;    7917.000;                                  34.473;
01/07/2024 10:49:00;    7918.000;                                  35.072;
01/07/2024 10:49:01;    7919.000;                                  35.605;
01/07/2024 10:49:02;    7920.000;                                  36.215;
01/07/2024 10:49:03;    7921.000;                                  36.778;
01/07/2024 10:49:04;    7922.000;                                  37.400;
01/07/2024 10:49:05;    7923.000;                                  37.982;
01/07/2024 10:49:06;    7924.000;                                  38.545;
01/07/2024 10:49:07;    7925.000;                                  39.171;
01/07/2024 10:49:08;    7926.000;                                  39.738;
01/07/2024 10:49:09;    7927.000;                                  40.368;
01/07/2024 10:49:10;    7928.000;                                  40.893;
01/07/2024 10:49:11;    7929.000;                                  41.467;
01/07/2024 10:49:12;    7930.000;                                  42.079;
01/07/2024 10:49:13;    7931.000;                                  42.639;
01/07/2024 10:49:14;    7932.000;                                  43.244;
01/07/2024 10:49:15;    7933.000;                                  43.787;
01/07/2024 10:49:16;    7934.000;                                  44.367;
01/07/2024 10:49:17;    7935.000;                                  44.980;
01/07/2024 10:49:18;    7936.000;                                  45.585;
01/07/2024 10:49:19;    7937.000;                                  46.131;
01/07/2024 10:49:20;    7938.000;                                  46.632;
01/07/2024 10:49:21;    7939.000;                                  47.013;
01/07/2024 10:49:22;    7940.000;                                  47.011;
01/07/2024 10:49:23;    7941.000;                                  47.017;
01/07/2024 10:49:24;    7942.000;                                  46.946;
01/07/2024 10:49:25;    7943.000;                                  47.031;
01/07/2024 10:49:26;    7944.000;                                  46.972;
